CMDLINE /home/moon/anaconda3/envs/ultra/bin/python3.7 main.py --config_file config/profile_m1_config.ini
MEM 734.988281 1662729811.1695
MEM 734.988281 1662729811.2697
MEM 734.988281 1662729811.3700
MEM 734.988281 1662729811.4703
MEM 734.988281 1662729811.5706
MEM 734.988281 1662729811.6709
MEM 734.988281 1662729811.7711
MEM 734.988281 1662729811.8714
MEM 734.988281 1662729811.9717
MEM 734.988281 1662729812.0720
MEM 735.304688 1662729812.1722
MEM 735.304688 1662729812.2725
MEM 735.304688 1662729812.3728
MEM 735.304688 1662729812.4730
MEM 735.304688 1662729812.5733
MEM 735.304688 1662729812.6736
MEM 735.304688 1662729812.7739
MEM 735.304688 1662729812.8741
MEM 735.304688 1662729812.9744
MEM 735.304688 1662729813.0747
MEM 735.304688 1662729813.1750
MEM 735.304688 1662729813.2752
MEM 735.304688 1662729813.3755
MEM 735.304688 1662729813.4758
MEM 735.304688 1662729813.5761
MEM 735.304688 1662729813.6763
MEM 735.304688 1662729813.7766
MEM 745.812500 1662729813.8769
MEM 756.125000 1662729813.9771
MEM 767.210938 1662729814.0774
MEM 776.234375 1662729814.1777
MEM 784.484375 1662729814.2780
MEM 792.218750 1662729814.3782
MEM 800.468750 1662729814.4785
MEM 815.421875 1662729814.5788
MEM 818.773438 1662729814.6791
MEM 819.031250 1662729814.7793
MEM 819.031250 1662729814.8796
MEM 819.031250 1662729814.9799
MEM 819.031250 1662729815.0802
MEM 820.578125 1662729815.1804
MEM 820.835938 1662729815.2807
MEM 820.835938 1662729815.3810
MEM 820.835938 1662729815.4813
MEM 820.835938 1662729815.5815
MEM 837.593750 1662729815.6818
MEM 840.687500 1662729815.7821
MEM 843.523438 1662729815.8824
MEM 846.359375 1662729815.9826
MEM 846.359375 1662729816.0829
MEM 846.617188 1662729816.1832
MEM 846.617188 1662729816.2835
MEM 846.617188 1662729816.3837
MEM 846.617188 1662729816.4840
MEM 846.617188 1662729816.5843
MEM 846.617188 1662729816.6845
MEM 846.617188 1662729816.7849
MEM 846.617188 1662729816.8852
MEM 846.617188 1662729816.9856
MEM 846.617188 1662729817.0859
MEM 846.617188 1662729817.1861
MEM 846.617188 1662729817.2864
MEM 846.617188 1662729817.3867
MEM 846.617188 1662729817.4870
MEM 846.617188 1662729817.5872
MEM 846.617188 1662729817.6875
MEM 846.617188 1662729817.7878
MEM 846.617188 1662729817.8881
MEM 846.617188 1662729817.9883
MEM 846.617188 1662729818.0886
MEM 846.617188 1662729818.1889
MEM 846.617188 1662729818.2891
MEM 846.617188 1662729818.3894
MEM 846.617188 1662729818.4897
MEM 846.617188 1662729818.5900
MEM 846.617188 1662729818.6902
MEM 846.617188 1662729818.7905
MEM 846.617188 1662729818.8908
MEM 846.617188 1662729818.9910
MEM 846.617188 1662729819.0913
MEM 846.617188 1662729819.1916
MEM 846.617188 1662729819.2919
MEM 846.617188 1662729819.3921
MEM 846.617188 1662729819.4924
MEM 846.617188 1662729819.5927
MEM 849.195312 1662729819.6929
MEM 852.289062 1662729819.7932
MEM 854.867188 1662729819.8935
MEM 858.734375 1662729819.9938
MEM 858.734375 1662729820.0940
MEM 858.734375 1662729820.1943
MEM 858.734375 1662729820.2946
MEM 858.734375 1662729820.3949
MEM 858.734375 1662729820.4951
MEM 858.734375 1662729820.5954
MEM 858.734375 1662729820.6957
MEM 858.734375 1662729820.7960
MEM 858.734375 1662729820.8962
MEM 858.734375 1662729820.9965
MEM 858.734375 1662729821.0968
MEM 858.734375 1662729821.1970
MEM 858.734375 1662729821.2973
MEM 858.734375 1662729821.3976
MEM 858.734375 1662729821.4979
MEM 858.734375 1662729821.5981
MEM 858.734375 1662729821.6984
MEM 858.734375 1662729821.7987
MEM 858.992188 1662729821.8990
MEM 858.992188 1662729821.9993
MEM 858.992188 1662729822.0995
MEM 858.992188 1662729822.1998
MEM 858.992188 1662729822.3001
MEM 858.992188 1662729822.4003
MEM 861.054688 1662729822.5006
MEM 861.054688 1662729822.6009
MEM 861.054688 1662729822.7012
MEM 861.054688 1662729822.8015
MEM 861.054688 1662729822.9017
MEM 861.054688 1662729823.0020
MEM 861.054688 1662729823.1023
MEM 861.054688 1662729823.2026
MEM 861.054688 1662729823.3028
MEM 861.054688 1662729823.4031
MEM 861.054688 1662729823.5034
MEM 861.054688 1662729823.6037
MEM 861.054688 1662729823.7039
MEM 861.054688 1662729823.8042
MEM 861.054688 1662729823.9045
MEM 861.054688 1662729824.0047
MEM 861.054688 1662729824.1050
MEM 861.054688 1662729824.2053
MEM 861.054688 1662729824.3056
MEM 861.054688 1662729824.4058
MEM 861.054688 1662729824.5061
MEM 861.054688 1662729824.6064
MEM 864.125000 1662729824.7066
MEM 864.125000 1662729824.8069
MEM 864.125000 1662729824.9072
MEM 864.125000 1662729825.0075
MEM 864.125000 1662729825.1077
MEM 864.125000 1662729825.2080
MEM 864.125000 1662729825.3083
MEM 864.125000 1662729825.4086
MEM 864.125000 1662729825.5088
MEM 864.125000 1662729825.6091
MEM 864.125000 1662729825.7094
MEM 864.125000 1662729825.8097
MEM 864.125000 1662729825.9099
MEM 864.125000 1662729826.0102
